segment,brake,steering_angle,throttle
0,0.0,0.7600600295090946,100.0
1,0.0,1.121749604263111,100.0
2,0.0,0.6540288165350071,100.0
3,0.0,0.6614672250455534,100.0
4,31.25638899211965,0.7725842593982403,46.211330267185346
5,77.61829907138494,-0.1651569192522553,0.0
6,68.1990940520841,6.623556481905655,0.0
7,35.54298570280328,48.87838749966262,9.095163133852196
8,6.196711596249585,139.35509376740256,13.708797025338702
9,0.0,140.7980736167068,48.927388968810384
10,0.0,29.092291427030244,96.52280260289172
11,0.0,-1.8077368664160276,100.0
12,0.0,-13.1829386708722,100.0
13,0.0,-17.16438784040752,100.0
14,29.915371974608497,-5.466758536814977,34.84255934939632
15,29.939461317912855,35.38641259600897,0.0
16,1.518870928143007,71.89237417296125,33.482288772552245
17,0.0,20.436900677071314,76.40729044491192
18,28.050908897197427,-28.415388819874714,3.459881162948964
19,7.228880976750281,-97.97455900305899,1.8285954849036195
20,0.0,-133.32909722848123,39.828437778809494
21,0.0,-31.00658676447415,89.80714479758485
22,0.0,-3.5484186210867916,100.0
23,0.0,9.717485432807266,100.0
24,0.0,15.55364735699644,100.0
25,0.0,19.8095042299537,100.0
26,0.0,12.08460886348761,100.0
27,0.0,1.2971563692325074,100.0
28,0.0,-14.474200739986646,100.0
29,0.0,-29.975135605333264,95.67317009868458
30,0.0,-37.52333527254445,89.81663068010786
31,0.0,-17.348696662327818,98.8726818562683
32,0.0,12.132600441616093,99.99107135772621
33,0.0,31.12743149915222,87.696431036072
34,0.0,28.677684522639645,95.30884427877355
35,0.09987326343978188,15.358778033202796,80.5320638630738
36,43.928153975634636,0.7186762707985801,4.209015403244474
37,44.96298381844986,10.316773988939822,0.0
38,9.258678386229043,33.666959760483124,7.134365422769453
39,0.0,51.99376252037406,36.410282951503135
40,0.0,51.17418148764822,45.73444135717991
41,0.0,42.56893385296771,71.71533526304931
42,0.0,30.45436313478778,96.57418842637125
43,0.0,16.214037069073715,100.0
44,0.0,-9.115142625754745,100.0
45,3.545851398123139,-16.258656048434755,79.88750029149503
46,56.94752914782625,5.32126156421771,0.0
47,28.46829153158697,33.606157917443355,0.0
48,0.6719500570066796,54.427958829012596,51.67107605547524
49,0.0,25.582725603092467,97.18263576684124
50,0.0,19.815570496606128,94.02423299518208
51,26.96725102488798,19.910402646372486,13.065264989709135
52,28.891539307483306,31.28128558578187,11.312285696609885
53,16.085951221838236,74.48522888776532,10.874289868252138
54,0.0,53.884703232157335,73.14726840250543
55,0.0,10.194486014212368,99.97182980591222
56,0.26835919659399066,-10.939593674920072,77.69878525524402
57,33.79076099412474,-17.99621704930238,1.143810157880144
58,29.307955288975798,-52.97434532282045,12.677386552446258
59,2.457779779145535,-82.52045065713594,39.207509020687766
60,0.0,-62.29495856762086,65.03693406653704
61,0.0,-5.415500479330811,100.0
62,0.0,-2.573913784903278,100.0
63,0.0,-7.015120054127141,100.0
64,0.0,-5.5499222854987975,100.0
65,0.0,-3.437043441838663,100.0
66,0.0,-4.232243760543545,100.0
67,0.0,-4.292163446532972,100.0
68,0.0,-8.247620293458203,100.0
69,13.788518599712711,-4.521298242376399,71.44750412070587
70,66.47459133286732,-3.8711774810045867,0.0
71,53.65512015829874,4.477861085953359,12.39127278732236
72,21.967840346158116,59.356475125400856,2.7957918218612603
73,0.0,20.559952670261076,33.62532797295393
74,0.0,-113.77311296058924,19.009578966648103
75,0.0,-95.58723752384836,57.26222146628993
76,0.0,-7.930905990864185,100.0
77,0.0,3.366526000014254,100.0
78,0.0,4.41789504720712,100.0
79,0.0,2.738241106582315,100.0
80,30.173633708304056,6.315596282941259,41.49304260236165
81,28.695060639199177,33.50504216074499,0.0
82,5.396717163071341,81.55053125174909,22.818363432428278
83,0.0,58.28283773599649,76.0860579703397
84,0.0,10.169290939463941,100.0
85,0.0,23.676191371646603,100.0
86,0.0,33.75249261996341,79.94492955336365
87,0.0,39.924398919035625,50.201513991517835
88,0.0,44.785650343192614,70.66506876945348
89,0.0,46.354211766511675,82.52176530270725
90,0.0,35.44861127931632,95.63750722944486
91,0.0,14.764903771770383,100.00000024301957
92,0.0,7.880321067277576,100.0
93,0.0,0.8263377699626094,100.0
94,0.0,0.435641398400252,100.0
95,0.0,-0.3617191614570833,100.0
96,0.0,0.6596338011895468,100.0
97,0.0,1.305423334168046,100.0
98,0.0,1.3128497819916078,100.0
99,0.0,-0.29992470752132316,100.0
