segment,brake,steering_angle,throttle
0,0.0,0.814678354550237,100.0
1,0.0,1.2633153168467106,100.0
2,0.0,0.8060636478306975,100.0
3,0.0,0.8556811729670105,100.0
4,39.17424506718369,0.6962481266394056,42.74226707156505
5,77.24389881620075,-0.7766413320366269,17.403588511347465
6,65.29181355083084,5.114710266247186,13.508990143544674
7,26.62236568857781,43.37543197190508,2.6654302767857865
8,8.280353310419624,110.80323277273271,5.333688388092574
9,0.0,91.78717839475242,66.24493788876208
10,0.0,42.48668924802622,99.94114620747034
11,0.0,-8.516858762458956,100.0
12,0.0,-13.723893285727204,100.0
13,0.0,-16.796331592277106,100.0
14,41.00349701660393,-2.341009171834477,19.271745410952242
15,36.179091063871695,29.864992804042885,0.0509862555791711
16,0.032755536154203034,54.46856351504433,37.46216872244879
17,0.3986725894421118,14.995508531762344,83.28178370449771
18,26.68301732172325,-26.007903567816562,10.81771765440019
19,3.0842426703769625,-94.05020697393586,17.948956785205528
20,0.0,-130.1112988078973,32.59887104931222
21,0.0,-51.1937436336729,79.24857818194464
22,0.0,-3.5739055758162825,100.0
23,0.0,11.881698344320201,100.0
24,0.0,16.69856900590143,100.0
25,0.0,18.611721281709183,100.0
26,0.0,9.47348232193537,100.0
27,0.0,3.3172889617038495,100.0
28,0.0,-15.591457173939629,100.0
29,0.0,-24.552576624112262,100.0
30,0.0,-33.78817848491033,100.0
31,0.0,-19.70122900524307,100.0
32,0.0,11.643923669654011,100.0
33,0.0,34.38597364802616,80.65526208135483
34,0.0,30.04391799469339,85.51827073165013
35,0.2533990427807761,20.758452261617556,69.71644749787397
36,38.6548045656359,-1.4030748299226965,2.2700233310210054
37,45.97846134039803,9.39456262644391,0.0
38,8.080083768240453,30.329897502445913,10.150877680190558
39,0.0,53.21045965921805,31.112571291550843
40,0.0,59.821079261183954,44.29800043205593
41,0.0,42.28437140313344,72.92350587949095
42,0.0,34.70379471065492,95.23347527561937
43,0.0,8.91999694359611,100.0
44,0.0,-8.850851686176235,100.0
45,3.7438435792232276,-13.875116422108722,63.40664729665
46,53.977532931293425,6.8238037664115385,0.0
47,23.292370818175147,40.69560549909933,0.04651135802120758
48,0.02038747613779305,58.53412693763879,38.15470257466816
49,0.0,25.802643216065796,96.64101577287656
50,0.0,21.312666537909937,98.46077785441348
51,24.51634975766869,20.601333431794096,18.874676176305925
52,33.72923742987708,29.91504372082854,0.0
53,11.274878035251099,91.98674459470146,6.986005179172333
54,0.0,55.08561275324651,84.4648796178132
55,0.0,14.51419840188925,100.0
56,0.6429792251150275,-15.959294149388327,86.07504469699461
57,32.395327939407785,-22.666778507443755,0.8058174885754529
58,10.035680733183163,-65.4502602791463,0.0
59,0.016099863176236982,-116.99862230130068,29.028663102831082
60,0.0,-50.92265410105303,77.24472315461917
61,0.0,-8.499156334433511,100.0
62,0.0,-7.186725150294509,100.0
63,0.0,-5.416906805098426,100.0
64,0.0,-3.6972213157395237,100.0
65,0.0,-4.647923114250974,100.0
66,0.0,-3.76744131044059,100.0
67,0.0,-3.446893447527632,100.0
68,0.0,-7.091354910513583,100.0
69,21.157592053786413,-5.138914274305478,61.442639708523096
70,65.43033139072881,-3.8011177109689314,0.0
71,51.785433436659034,6.20724882343789,0.0
72,20.31901978666271,62.1761333702025,0.2231392525171295
73,0.0,16.44271901472496,23.354554596172953
74,0.0,-109.65385400575784,24.467992480539806
75,0.0,-86.10811026609801,58.205978281349054
76,0.0,-10.063103172425176,99.95525337801773
77,0.0,2.497503523112263,100.0
78,0.0,3.72925496061146,100.0
79,0.033490741679348394,2.6021973916985646,99.03942577233175
80,42.25061937703872,6.523355450245029,11.765216210114792
81,13.119186225186164,38.51865799963802,3.849343775051449
82,0.0,71.28635979288349,29.324973016925536
83,0.0,49.961244833191195,61.76921079875625
84,0.0,12.479434883581687,99.84116771085931
85,0.0,22.4117173727829,99.9888158860869
86,0.0,35.77846009735697,83.00927274229555
87,0.0,42.85087974840121,58.34164067271301
88,0.0,50.59299490283435,64.37415626953052
89,0.0,40.26438422274022,88.30954120083973
90,0.0,30.406802387584513,99.72182942138174
91,0.0,17.654933199290966,100.0
92,0.0,6.9366303204297495,100.0
93,0.0,0.03163848380359606,100.0
94,0.0,-0.8385734240149805,100.0
95,0.0,0.5363236025803186,100.0
96,0.0,1.1428128231292958,100.0
97,0.0,0.635162648169137,100.0
98,0.0,0.5207603531468105,100.0
99,0.0,1.506887771529236,100.0
