segment,brake,steering_angle,throttle
0,0.0,1.3795986709303103,100.0
1,0.0,0.650525827778543,100.0
2,0.0,0.3642350029819979,100.0
3,0.2889144359414206,0.5949662282088021,98.88681923056245
4,56.744754804763446,0.3205139078921155,16.01057422881277
5,76.45661341655423,-1.088974638089105,0.0
6,60.624734296726366,2.294422913022562,0.0
7,12.81533450336149,56.31531557716685,7.6817325033130315
8,0.0,118.22636885408781,3.8419414711743585
9,0.0,101.54431489961387,59.51582104944729
10,0.0,32.88107274545389,97.92601750268254
11,0.0,0.963883469811805,100.0
12,0.0,-13.927328513519313,100.0
13,0.0,-16.463809180199746,100.0
14,22.423674333243923,-2.2912223828295857,42.64911964763769
15,33.02117300791516,29.5364754399585,11.943570971510365
16,3.134278102268509,73.54707280635117,26.342615052710123
17,0.25720554285719205,30.838056744633604,63.01293339170566
18,24.240417162205638,-34.53037483664888,9.609891968656461
19,10.797278210615554,-100.45045203235621,3.8061274314322646
20,0.0,-138.8409747384858,47.452972956113854
21,0.0,-43.082972933445795,84.87193545431444
22,0.0,-4.92511479084056,100.0
23,0.0,15.006503513121464,100.0
24,0.0,16.813537855020563,100.0
25,0.0,12.139954480867594,100.0
26,0.0,12.047123563612296,100.0
27,0.0,3.7760775594826503,100.0
28,0.0,-14.774625832679606,100.0
29,0.0,-26.889787485920376,98.14955098922593
30,0.0,-36.95268898949824,85.39733180466308
31,0.0,-22.563238628305523,98.24406961307963
32,0.0,18.632303110796578,92.30350957089541
33,0.0,32.826917694032275,61.48187063260495
34,0.0,20.943807098736144,99.77514413506202
35,0.1335905239272887,8.597225754767887,89.55216107241014
36,42.54554253008153,2.4231079174228847,4.6369494924157575
37,40.114546645890286,9.775516116297684,8.741625890050221
38,11.294281429049276,33.57896753944223,0.0
39,0.0,51.66451128178956,17.22981792320172
40,0.0,45.57590968141986,53.406553594329544
41,0.0,36.343020128284536,80.8854624188148
42,0.0,28.232550960540852,100.0
43,0.0,19.53805223836664,100.0
44,0.0,-11.923150273162353,100.0
45,19.642979698939225,-18.073715165570484,17.35541553893374
46,41.14273872181799,12.52923778333366,0.0
47,16.481744911240767,43.09306062617854,6.300786878459428
48,0.0,52.620660920165925,65.71246589157802
49,0.0,22.551607789446862,100.0
50,0.4248733323295785,25.372769182548534,67.02149856163476
51,39.70439822842993,14.831368650321352,0.7171727468450644
52,15.890279260545174,39.69375706722466,0.0
53,1.8241547000501939,90.80788404035115,14.819399480238275
54,0.0,62.02277613861611,74.5310981564239
55,0.0,20.32721869689002,100.0
56,1.9002855453887793,-21.521875741932156,61.66041631933806
57,13.262904701697947,-29.849239793899145,11.487540949449139
58,9.379238936262128,-74.66069744829902,0.0
59,0.13824551358217654,-142.23119999643032,19.64054445139417
60,0.0,-82.37670049802708,67.068669793066
61,0.0,-9.809096121203073,100.0
62,0.0,-8.172193255193474,100.0
63,0.0,-5.893882367903928,100.0
64,0.0,-4.209770631933947,100.0
65,0.0,-5.126906343993147,100.0
66,0.0,-6.067003397448346,100.0
67,0.0,-5.041538218321622,100.0
68,0.0,-5.496757666458812,100.0
69,10.924820075539548,-4.176956463409015,66.61062392134451
70,65.89122035279651,-4.039050323238778,0.0
71,54.543892216435644,8.922946322021705,0.0
72,24.3559360929235,54.669247174722344,5.733258389741225
73,0.26784509803390166,19.54908870585193,23.387029422707343
74,0.5532918339239838,-115.5951793581989,15.657252218599178
75,0.0,-77.29663326760941,68.06195061239438
76,0.0,-16.32990902582045,100.0
77,0.0,3.5598089057439353,100.0
78,0.0,2.603653567243038,100.0
79,0.15855804520085354,2.99552853116107,98.24847977846643
80,51.93463088917099,5.782481713402135,8.912415866365103
81,12.39637023833817,37.627066761834996,9.78229881327403
82,0.0,68.50844163172145,44.54235625507343
83,0.0,47.13830325524039,75.57534362550984
84,0.0,13.348578827942081,99.64125130264728
85,0.0,19.802493159463367,100.0
86,0.0,32.72032973550624,79.79632837093759
87,0.0,43.383027023054574,34.99356527158666
88,0.0,52.63407947828277,56.15320887790308
89,0.0,48.728103589746745,80.30673209818542
90,0.0,27.814820611472477,100.0
91,0.0,12.00642714447452,100.0
92,0.0,4.479637760229256,100.0
93,0.0,0.8969473962998304,100.0
94,0.0,1.3494342189711113,100.0
95,0.0,2.873579406962186,100.0
96,0.0,0.20464716216252224,100.0
97,0.0,-0.6032738445576569,100.0
98,0.0,-0.003489059852702428,100.0
99,0.0,0.5978521619032586,100.0
