game,session,track,car,lap,start,end,time,length,valid
iRacing,1674099843,darlington,NASCAR Chevrolet Camaro ZL1,2,2023-01-18 22:45:28.588749+00:00,2023-01-18 22:45:59.810609+00:00,31.2479324,2109,True
iRacing,1674099843,darlington,NASCAR Chevrolet Camaro ZL1,5,2023-01-18 22:47:03.138665+00:00,2023-01-18 22:47:34.452551+00:00,31.33813,2108,True
iRacing,1670172522,fuji gp,Ferrari 488 GT3 Evo 2020,1,2022-12-04 17:50:28.972543+00:00,2022-12-04 17:52:10.332281+00:00,101.37767,4478,True
iRacing,1670173225,fuji gp,Ferrari 488 GT3 Evo 2020,2,2022-12-04 18:02:11.157870+00:00,2022-12-04 18:03:52.541441+00:00,101.4179,4478,True
iRacing,1670166003,fuji gp,Ferrari 488 GT3 Evo 2020,7,2022-12-04 16:10:23.327861+00:00,2022-12-04 16:12:04.966336+00:00,101.662132,4478,True
iRacing,1670224469,charlotte 2018 oval,Ford F150,6,2022-12-05 01:19:58.437629+00:00,2022-12-05 01:20:29.360312+00:00,30.9381676,2338,True
iRacing,1670224469,charlotte 2018 oval,Ford F150,19,2022-12-05 01:33:45.592408+00:00,2022-12-05 01:34:16.649287+00:00,31.0717659,2338,True
iRacing,1670223960,charlotte 2018 oval,Ford F150,1,2022-12-05 01:07:36.378059+00:00,2022-12-05 01:08:07.423735+00:00,31.0984,2340,True
iRacing,1674718531,oran gp,Mazda MX-5 Cup,5,2023-01-26 02:43:47.925596+00:00,2023-01-26 02:45:04.282225+00:00,76.35794,2600,True
iRacing,1673631181,oran gp,Mazda MX-5 Cup,8,2023-01-13 18:53:18.994617+00:00,2023-01-13 18:54:35.461864+00:00,76.4893,2599,True
iRacing,1673631181,oran gp,Mazda MX-5 Cup,7,2023-01-13 18:52:02.495967+00:00,2023-01-13 18:53:18.977630+00:00,76.5060654,2599,True
iRacing,1673548550,daytona 2011 road,Dallara P217 LMP2,25,2023-01-12 19:15:40.210120+00:00,2023-01-12 19:17:14.137134+00:00,93.94413,5689,True
iRacing,1674161341,daytona 2011 road,Dallara P217 LMP2,1,2023-01-19 20:50:35.299692+00:00,2023-01-19 20:52:09.776759+00:00,94.5149,5687,True
iRacing,1673376680,daytona 2011 road,Dallara P217 LMP2,9,2023-01-10 19:08:35.936818+00:00,2023-01-10 19:10:10.823872+00:00,94.91096,5688,True
iRacing,1674147052,langley,Chevrolet National Impala,4,2023-01-19 17:53:31.449460+00:00,2023-01-19 17:53:52.632126+00:00,21.2149677,578,True
iRacing,1674743616,limaland,Dirt 358 Modified,2,2023-01-26 08:34:59.843336+00:00,2023-01-26 08:35:12.938164+00:00,13.1280336,429,True
iRacing,1674826643,limaland,Dirt 358 Modified,2,2023-01-27 07:37:38.478547+00:00,2023-01-27 07:37:51.582553+00:00,13.1317663,429,True
iRacing,1674743616,limaland,Dirt 358 Modified,1,2023-01-26 08:34:46.708999+00:00,2023-01-26 08:34:59.825295+00:00,13.1492662,429,True
iRacing,1673337826,fairbury,Dirt Big Block Modified,3,2023-01-10 02:05:45.539970+00:00,2023-01-10 02:05:58.759846+00:00,13.2209988,379,True
iRacing,1673337826,fairbury,Dirt Big Block Modified,4,2023-01-10 02:05:58.778697+00:00,2023-01-10 02:06:12.070604+00:00,13.3180323,379,True
iRacing,1673337826,fairbury,Dirt Big Block Modified,2,2023-01-10 02:05:32.163780+00:00,2023-01-10 02:05:45.522087+00:00,13.3834324,379,True
iRacing,1674679321,phoenix rallycross,Volkswagen Beetle GRC ,8,2023-01-25 21:52:02.573720+00:00,2023-01-25 21:52:42.225550+00:00,39.6869659,1229,True
iRacing,1674679321,phoenix rallycross,Volkswagen Beetle GRC ,5,2023-01-25 21:49:58.496881+00:00,2023-01-25 21:50:38.188069+00:00,39.7115974,1229,True
iRacing,1674679321,phoenix rallycross,Volkswagen Beetle GRC ,15,2023-01-25 21:56:43.588649+00:00,2023-01-25 21:57:23.242555+00:00,39.71543,1229,True
iRacing,1670224282,southboston,Legends Ford  34 Coupe,24,2022-12-05 01:19:57.467789+00:00,2022-12-05 01:20:14.182291+00:00,16.4335175,589,True
iRacing,1670224282,southboston,Legends Ford  34 Coupe,22,2022-12-05 01:19:24.197403+00:00,2022-12-05 01:19:40.847389+00:00,16.599966,589,True
iRacing,1670222971,southboston,Legends Ford  34 Coupe,9,2022-12-05 00:52:12.847642+00:00,2022-12-05 00:52:29.577340+00:00,16.7467022,588,True
iRacing,1673866868,donington national,Honda Civic Type R,5,2023-01-16 03:13:55.310942+00:00,2023-01-16 03:15:08.604780+00:00,73.3204956,3158,True
iRacing,1673866868,donington national,Honda Civic Type R,3,2023-01-16 03:11:26.697199+00:00,2023-01-16 03:12:40.567149+00:00,73.90533,3159,True
iRacing,1673866868,donington national,Honda Civic Type R,2,2023-01-16 03:10:12.273163+00:00,2023-01-16 03:11:26.666739+00:00,74.438324,3158,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,2,2022-12-06 23:11:52.392295+00:00,2022-12-06 23:12:16.337143+00:00,23.9812336,2339,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,12,2022-12-06 23:16:35.482796+00:00,2022-12-06 23:16:59.587354+00:00,24.1065674,2339,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,7,2022-12-06 23:14:34.320639+00:00,2022-12-06 23:14:58.444734+00:00,24.133934,2338,True
iRacing,1673698602,cedarlake,Dirt 358 Modified,18,2023-01-14 06:20:23.619027+00:00,2023-01-14 06:20:38.061221+00:00,14.4677086,469,True
iRacing,1673699033,cedarlake,Dirt 358 Modified,3,2023-01-14 06:25:39.341004+00:00,2023-01-14 06:25:53.811011+00:00,14.492733,469,True
iRacing,1673699033,cedarlake,Dirt 358 Modified,1,2023-01-14 06:25:10.249002+00:00,2023-01-14 06:25:24.735939+00:00,14.5018,469,True
iRacing,1674830220,spa low,Dallara F312 F3,2,2023-01-27 14:45:21.486136+00:00,2023-01-27 14:47:33.088223+00:00,131.630615,6929,True
iRacing,1674711626,spa low,Dallara F312 F3,2,2023-01-25 23:45:37.760100+00:00,2023-01-25 23:47:49.974212+00:00,132.23703,6929,True
iRacing,1674830220,spa low,Dallara F312 F3,1,2023-01-27 14:43:08.816388+00:00,2023-01-27 14:45:21.465917+00:00,132.674454,6929,True
iRacing,1670217143,california oval,Chevrolet Camaro Class B,1,2022-12-05 00:12:36.264906+00:00,2022-12-05 00:12:37.552893+00:00,17.4193115,689,True
iRacing,1673241845,michigan,NASCAR Chevrolet Camaro ZL1,7,2023-01-09 00:29:23.218988+00:00,2023-01-09 00:30:03.365722+00:00,40.18133,3218,True
iRacing,1673248701,michigan,NASCAR Chevrolet Camaro ZL1,4,2023-01-09 02:21:30.852669+00:00,2023-01-09 02:22:11.013048+00:00,40.2060471,3219,True
iRacing,1673248701,michigan,NASCAR Chevrolet Camaro ZL1,3,2023-01-09 02:20:50.602083+00:00,2023-01-09 02:21:30.813792+00:00,40.2396469,3219,True
iRacing,1674156826,cota gp,Mazda MX-5 Cup,1,2023-01-19 13:38:33.849395+00:00,2023-01-19 13:41:15.002558+00:00,161.1938,5409,True
iRacing,1673720131,tsukuba 2kfull,Mazda MX-5 Cup,3,2023-01-14 19:24:21.181426+00:00,2023-01-14 19:25:25.430897+00:00,64.2833,2079,True
iRacing,1673720131,tsukuba 2kfull,Mazda MX-5 Cup,2,2023-01-14 19:23:16.168835+00:00,2023-01-14 19:24:21.164559+00:00,65.0162659,2079,True
iRacing,1673720131,tsukuba 2kfull,Mazda MX-5 Cup,1,2023-01-14 19:22:11.049719+00:00,2023-01-14 19:23:16.152106+00:00,65.1098,2079,True
iRacing,1670222575,pocono 2016,Dallara IR18,5,2022-12-05 00:47:28.946740+00:00,2022-12-05 00:48:10.775410+00:00,41.8777,4027,True
iRacing,1670222575,pocono 2016,Dallara IR18,3,2022-12-05 00:46:04.731537+00:00,2022-12-05 00:46:46.682157+00:00,41.9890022,4028,True
iRacing,1670222575,pocono 2016,Dallara IR18,11,2022-12-05 00:55:38.256541+00:00,2022-12-05 00:56:20.295182+00:00,42.0762329,4028,True
iRacing,1673422390,langley,Chevrolet Monte Carlo SS,17,2023-01-11 01:39:57.290070+00:00,2023-01-11 01:40:13.575162+00:00,16.29313,579,True
iRacing,1673422390,langley,Chevrolet Monte Carlo SS,19,2023-01-11 01:40:47.650178+00:00,2023-01-11 01:41:04.000250+00:00,16.3713646,579,True
iRacing,1673422390,langley,Chevrolet Monte Carlo SS,4,2023-01-11 01:34:52.495072+00:00,2023-01-11 01:35:08.844999+00:00,16.382864,579,True
iRacing,1674714740,magnycours gp,Ferrari 488 GT3 Evo 2020,10,2023-01-26 01:47:59.309639+00:00,2023-01-26 01:49:37.696223+00:00,98.4026,4408,True
iRacing,1674815554,magnycours gp,Ferrari 488 GT3 Evo 2020,8,2023-01-27 11:44:17.897966+00:00,2023-01-27 11:45:56.459031+00:00,98.5957,4409,True
iRacing,1674749917,magnycours gp,Ferrari 488 GT3 Evo 2020,2,2023-01-26 17:22:03.151570+00:00,2023-01-26 17:23:41.777071+00:00,98.6754,4409,True
iRacing,1674801488,sonoma rallycross,Volkswagen Beetle GRC Lite,5,2023-01-27 01:43:21.855255+00:00,2023-01-27 01:44:06.227830+00:00,44.3899345,1489,True
iRacing,1674801488,sonoma rallycross,Volkswagen Beetle GRC Lite,8,2023-01-27 01:45:36.372784+00:00,2023-01-27 01:46:20.734560+00:00,44.3944664,1489,True
iRacing,1674802395,sonoma rallycross,Volkswagen Beetle GRC Lite,8,2023-01-27 01:58:54.120358+00:00,2023-01-27 01:59:38.695140+00:00,44.5859,1488,True
iRacing,1674808958,spa up,BMW M4 GT3,1,2023-01-27 01:48:35.948399+00:00,2023-01-27 01:50:54.854352+00:00,138.9654,6928,True
iRacing,1672397882,spa up,BMW M4 GT3,2,2022-12-30 12:07:44.806707+00:00,2022-12-30 12:10:04.773352+00:00,139.993088,6929,True
iRacing,1672397882,spa up,BMW M4 GT3,3,2022-12-30 12:10:04.790214+00:00,2022-12-30 12:12:25.099888+00:00,140.325653,6928,True
iRacing,1674133685,wheatland,Dirt Limited Late Model,8,2023-01-19 07:09:54.928317+00:00,2023-01-19 07:10:10.108614+00:00,15.1926336,559,True
iRacing,1674133685,wheatland,Dirt Limited Late Model,2,2023-01-19 07:08:23.356328+00:00,2023-01-19 07:08:38.544231+00:00,15.2080336,559,True
iRacing,1674133685,wheatland,Dirt Limited Late Model,6,2023-01-19 07:09:24.428678+00:00,2023-01-19 07:09:39.618435+00:00,15.211,559,True
iRacing,1673257438,oran gp,Formula Vee,3,2023-01-09 10:46:49.850907+00:00,2023-01-09 10:48:09.607167+00:00,79.7804,2599,True
iRacing,1673257438,oran gp,Formula Vee,7,2023-01-09 10:52:11.638290+00:00,2023-01-09 10:53:31.427582+00:00,79.81347,2599,True
iRacing,1673257438,oran gp,Formula Vee,6,2023-01-09 10:50:51.716350+00:00,2023-01-09 10:52:11.621318+00:00,79.9306,2599,True
iRacing,1673689879,brandshatch rallycross,Volkswagen Beetle GRC Lite,4,2023-01-14 10:59:41.853031+00:00,2023-01-14 11:00:44.406167+00:00,62.57593,1949,True
iRacing,1673689879,brandshatch rallycross,Volkswagen Beetle GRC Lite,3,2023-01-14 10:58:39.273715+00:00,2023-01-14 10:59:41.836518+00:00,62.5965652,1949,True
iRacing,1673689879,brandshatch rallycross,Volkswagen Beetle GRC Lite,7,2023-01-14 11:04:12.745417+00:00,2023-01-14 11:05:15.857062+00:00,63.1394348,1949,True
iRacing,1674682054,oulton island,Toyota GR86,5,2023-01-25 21:34:27.298139+00:00,2023-01-25 21:36:02.468780+00:00,95.19693,3539,True
iRacing,1674683069,oulton island,Toyota GR86,7,2023-01-25 21:56:27.427552+00:00,2023-01-25 21:58:02.945052+00:00,95.59177,3539,True
iRacing,1674680621,oulton island,Toyota GR86,5,2023-01-25 21:12:48.252197+00:00,2023-01-25 21:14:24.043291+00:00,95.8057251,3538,True
iRacing,1670270711,roadamerica full,Kia Optima,3,2022-12-05 21:16:48.037832+00:00,2022-12-05 21:19:07.628161+00:00,139.6046,6408,True
iRacing,1670266040,roadamerica full,Kia Optima,5,2022-12-05 19:56:58.484877+00:00,2022-12-05 19:59:18.385821+00:00,139.965469,6407,True
iRacing,1670270711,roadamerica full,Kia Optima,2,2022-12-05 21:14:27.967199+00:00,2022-12-05 21:16:48.006898+00:00,140.061035,6408,True
iRacing,1670308697,oulton island,Mazda MX-5 Cup,3,2022-12-06 00:47:06.032194+00:00,2022-12-06 00:48:52.787664+00:00,106.76857,3539,True
iRacing,1670308697,oulton island,Mazda MX-5 Cup,2,2022-12-06 00:45:18.277197+00:00,2022-12-06 00:47:06.012467+00:00,107.77317,3539,True
iRacing,1670310828,oulton island,Mazda MX-5 Cup,1,2022-12-06 01:13:47.887928+00:00,2022-12-06 01:15:39.748764+00:00,111.836967,3539,True
iRacing,1673258024,fairbury,Dirt 358 Modified,3,2023-01-09 03:55:42.546338+00:00,2023-01-09 03:55:55.565556+00:00,13.0359335,379,True
iRacing,1673258024,fairbury,Dirt 358 Modified,4,2023-01-09 03:55:55.583710+00:00,2023-01-09 03:56:08.747945+00:00,13.1752,379,True
iRacing,1673258744,fairbury,Dirt 358 Modified,2,2023-01-09 04:06:26.515312+00:00,2023-01-09 04:06:39.761351+00:00,13.2661333,379,True
iRacing,1673240293,magnycours gp,Porsche 911 GT3 Cup (992),2,2023-01-08 23:59:57.147274+00:00,2023-01-09 00:01:36.867494+00:00,99.7589645,4409,True
iRacing,1673250507,magnycours gp,Porsche 911 GT3 Cup (992),1,2023-01-09 02:50:16.141811+00:00,2023-01-09 02:51:55.885186+00:00,99.7752,4409,True
iRacing,1673248986,magnycours gp,Porsche 911 GT3 Cup (992),2,2023-01-09 02:27:01.960783+00:00,2023-01-09 02:28:41.831956+00:00,99.91315,4409,True
iRacing,1674066897,brandshatch grandprix,Dallara F312 F3,16,2023-01-18 19:33:15.635523+00:00,2023-01-18 19:34:32.593734+00:00,76.9856644,3888,True
iRacing,1674066897,brandshatch grandprix,Dallara F312 F3,12,2023-01-18 19:27:48.747543+00:00,2023-01-18 19:29:06.223027+00:00,77.5125351,3888,True
iRacing,1674071371,brandshatch grandprix,Dallara F312 F3,16,2023-01-18 20:09:20.301587+00:00,2023-01-18 20:10:37.864700+00:00,77.90425,3889,True
iRacing,1673429414,talladega,NASCAR Toyota Camry,1,2023-01-11 04:31:29.379988+00:00,2023-01-11 04:32:22.845627+00:00,53.4899673,4268,True
iRacing,1673429414,talladega,NASCAR Toyota Camry,2,2023-01-11 04:32:22.915608+00:00,2023-01-11 04:33:16.387185+00:00,53.51623,4267,True
iRacing,1670873611,lakeland,Street Stock,25,2022-12-12 19:53:59.491560+00:00,2022-12-12 19:54:22.751602+00:00,23.31193,979,True
iRacing,1674810659,lakeland,Street Stock,1,2023-01-27 04:11:04.425800+00:00,2023-01-27 04:11:52.190695+00:00,23.3714333,979,True
iRacing,1670873611,lakeland,Street Stock,26,2022-12-12 19:54:22.785617+00:00,2022-12-12 19:54:46.152864+00:00,23.3747959,978,True
iRacing,1670205788,spielberg gp,Lamborghini Huracan GT3 EVO,44,2022-12-04 22:13:26.653791+00:00,2022-12-04 22:15:01.018606+00:00,94.38537,4278,True
iRacing,1670205788,spielberg gp,Lamborghini Huracan GT3 EVO,45,2022-12-04 22:15:01.053537+00:00,2022-12-04 22:16:35.666208+00:00,94.6819,4279,True
iRacing,1670205788,spielberg gp,Lamborghini Huracan GT3 EVO,28,2022-12-04 21:47:54.106121+00:00,2022-12-04 21:49:28.828170+00:00,94.76144,4279,True
iRacing,1674716581,spa up,USF2000,1,2023-01-26 08:07:26.650588+00:00,2023-01-26 08:10:00.296184+00:00,153.692169,6928,True
iRacing,1670375126,rudskogen,Toyota GR86,25,2022-12-06 20:53:23.238135+00:00,2022-12-06 20:54:57.933030+00:00,94.73683,3148,True
iRacing,1670358492,rudskogen,Toyota GR86,4,2022-12-06 20:33:24.890174+00:00,2022-12-06 20:34:59.998051+00:00,95.136734,3149,True
iRacing,1670358492,rudskogen,Toyota GR86,8,2022-12-06 20:41:29.924858+00:00,2022-12-06 20:43:05.166351+00:00,95.27053,3149,True
iRacing,1673296770,nurburgring nordschleifetourist,Porsche 911 GT3 Cup (991),1,2023-01-09 21:40:45.816194+00:00,2023-01-09 21:48:38.731687+00:00,436.873474,18962,True
iRacing,1673712538,kansas oval,Radical SR8,8,2023-01-14 08:15:20.150503+00:00,2023-01-14 08:16:03.974996+00:00,43.8451,2458,True
iRacing,1673712538,kansas oval,Radical SR8,3,2023-01-14 08:10:12.874073+00:00,2023-01-14 08:10:56.965092+00:00,44.1248,2458,True
iRacing,1674735733,magnycours gp,Hyundai Elantra N TC,5,2023-01-26 04:31:40.519036+00:00,2023-01-26 04:33:33.189295+00:00,112.718071,4409,True
iRacing,1674735733,magnycours gp,Hyundai Elantra N TC,2,2023-01-26 04:25:59.585547+00:00,2023-01-26 04:27:52.629095+00:00,113.090805,4409,True
iRacing,1674735733,magnycours gp,Hyundai Elantra N TC,3,2023-01-26 04:27:52.665092+00:00,2023-01-26 04:29:45.795105+00:00,113.167068,4409,True
iRacing,1674063902,lakeland,Modified - SK,6,2023-01-18 18:48:33.198071+00:00,2023-01-18 18:48:54.971064+00:00,21.8094,979,True
iRacing,1674063902,lakeland,Modified - SK,5,2023-01-18 18:48:10.858626+00:00,2023-01-18 18:48:33.163599+00:00,22.3131676,978,True
iRacing,1674063902,lakeland,Modified - SK,1,2023-01-18 18:46:40.788397+00:00,2023-01-18 18:47:03.076799+00:00,22.3260326,978,True
iRacing,1673239663,rockingham oval,NASCAR Toyota Camry,21,2023-01-08 23:50:45.110939+00:00,2023-01-08 23:51:09.053159+00:00,23.952734,1557,True
iRacing,1673239663,rockingham oval,NASCAR Toyota Camry,23,2023-01-08 23:51:33.214638+00:00,2023-01-08 23:51:57.201979+00:00,24.0241661,1557,True
iRacing,1673238879,rockingham oval,NASCAR Toyota Camry,11,2023-01-08 23:40:53.464557+00:00,2023-01-08 23:41:17.468833+00:00,24.0317116,1559,True
iRacing,1674615270,lakeland dirt,Sprint Car,11,2023-01-24 18:58:36.320608+00:00,2023-01-24 18:58:56.648784+00:00,20.3644962,968,True
iRacing,1674615270,lakeland dirt,Sprint Car,12,2023-01-24 18:58:56.679645+00:00,2023-01-24 18:59:17.060969+00:00,20.4109631,968,True
iRacing,1674615270,lakeland dirt,Sprint Car,9,2023-01-24 18:57:55.298841+00:00,2023-01-24 18:58:15.700129+00:00,20.426096,968,True
iRacing,1673258642,rudskogen,Formula Vee,11,2023-01-09 11:53:07.783579+00:00,2023-01-09 11:54:45.680958+00:00,97.91717,3150,True
iRacing,1673333019,rudskogen,Formula Vee,4,2023-01-10 07:48:49.126837+00:00,2023-01-10 07:50:28.144950+00:00,99.0486,3149,True
iRacing,1673338649,rudskogen,Formula Vee,2,2023-01-10 09:21:15.168484+00:00,2023-01-10 09:22:54.239027+00:00,99.0867538,3149,True
iRacing,1673334884,talladega,NASCAR Chevrolet Camaro ZL1,71,2023-01-10 03:25:54.286322+00:00,2023-01-10 03:26:44.264345+00:00,49.9975,4268,True
iRacing,1673334884,talladega,NASCAR Chevrolet Camaro ZL1,91,2023-01-10 03:50:56.420297+00:00,2023-01-10 03:51:46.422594+00:00,50.0487671,4269,True
iRacing,1673334884,talladega,NASCAR Chevrolet Camaro ZL1,72,2023-01-10 03:26:44.294934+00:00,2023-01-10 03:27:34.371647+00:00,50.0816,4268,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,9,2022-12-20 07:47:12.339226+00:00,2022-12-20 07:47:44.066143+00:00,31.7643337,2339,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,8,2022-12-20 07:46:40.294179+00:00,2022-12-20 07:47:12.303461+00:00,32.0284653,2338,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,5,2022-12-20 07:45:02.661807+00:00,2022-12-20 07:45:34.876932+00:00,32.2466,2339,True
iRacing,1673267438,watkinsglen 2021 classic,Dallara IR18,3,2023-01-09 04:32:42.661453+00:00,2023-01-09 04:33:39.296007+00:00,56.6536331,3878,True
iRacing,1673253072,watkinsglen 2021 classic,Dallara IR18,25,2023-01-09 02:55:14.451519+00:00,2023-01-09 02:56:11.226130+00:00,56.7909,3879,True
iRacing,1673253072,watkinsglen 2021 classic,Dallara IR18,24,2023-01-09 02:54:17.613945+00:00,2023-01-09 02:55:14.434774+00:00,56.8434677,3879,True
iRacing,1674719908,rudskogen,Porsche 911 GT3 Cup (992),15,2023-01-26 03:18:18.521462+00:00,2023-01-26 03:19:41.696141+00:00,83.2017,3148,True
iRacing,1674676448,rudskogen,Porsche 911 GT3 Cup (992),12,2023-01-25 21:14:27.920977+00:00,2023-01-25 21:15:51.175987+00:00,83.29863,3150,True
iRacing,1674676448,rudskogen,Porsche 911 GT3 Cup (992),14,2023-01-25 21:17:14.561512+00:00,2023-01-25 21:18:37.845916+00:00,83.3037338,3149,True
iRacing,1673291722,chicagoland,Toyota Supra Class B,5,2023-01-09 20:22:21.556970+00:00,2023-01-09 20:22:53.288670+00:00,31.7628956,2458,True
iRacing,1673291722,chicagoland,Toyota Supra Class B,4,2023-01-09 20:21:49.753007+00:00,2023-01-09 20:22:21.525610+00:00,31.8008289,2458,True
iRacing,1673291722,chicagoland,Toyota Supra Class B,3,2023-01-09 20:21:17.911134+00:00,2023-01-09 20:21:49.721802+00:00,31.85643,2458,True
iRacing,1674569523,interlagos gp,BMW M8 GTE,1,2023-01-24 15:17:31.494750+00:00,2023-01-24 15:19:06.977472+00:00,95.53,4219,True
iRacing,1670641135,limerock 2019 gp,Ferrari 488 GT3 Evo 2020,17,2022-12-09 21:13:22.781981+00:00,2022-12-09 21:14:14.315782+00:00,51.52883,2338,True
iRacing,1670641135,limerock 2019 gp,Ferrari 488 GT3 Evo 2020,14,2022-12-09 21:10:42.936566+00:00,2022-12-09 21:11:34.579862+00:00,51.6533661,2338,True
iRacing,1670641135,limerock 2019 gp,Ferrari 488 GT3 Evo 2020,3,2022-12-09 21:01:03.326180+00:00,2022-12-09 21:01:55.086581+00:00,51.75363,2339,True
iRacing,1674108244,iracingss,Dallara DW-12,2,2023-01-19 01:05:33.611209+00:00,2023-01-19 01:06:18.919283+00:00,45.3369,4738,True
iRacing,1674107743,iracingss,Dallara DW-12,4,2023-01-19 00:59:26.018462+00:00,2023-01-19 01:00:11.398373+00:00,45.397934,4737,True
iRacing,1674107743,iracingss,Dallara DW-12,3,2023-01-19 00:58:40.586925+00:00,2023-01-19 00:59:25.987835+00:00,45.4328346,4738,True
iRacing,1674573776,southernnational,Toyota Supra Class B,5,2023-01-24 16:24:42.970211+00:00,2023-01-24 16:24:59.020158+00:00,16.0724659,569,True
iRacing,1674573776,southernnational,Toyota Supra Class B,3,2023-01-24 16:24:10.308252+00:00,2023-01-24 16:24:26.477753+00:00,16.2129326,569,True
iRacing,1674573776,southernnational,Toyota Supra Class B,6,2023-01-24 16:24:59.051429+00:00,2023-01-24 16:25:15.248445+00:00,16.2464,569,True
iRacing,1673835497,darlington,NASCAR Toyota Camry,13,2023-01-15 21:27:00.368643+00:00,2023-01-15 21:27:30.405248+00:00,30.0793648,2107,True
iRacing,1673834771,darlington,NASCAR Toyota Camry,9,2023-01-15 21:11:30.823026+00:00,2023-01-15 21:12:00.876773+00:00,30.0811672,2109,True
iRacing,1674110931,darlington,NASCAR Toyota Camry,2,2023-01-19 01:50:18.960791+00:00,2023-01-19 01:50:49.046126+00:00,30.0861282,2107,True
iRacing,1674820916,longbeach,Dallara P217 LMP2,6,2023-01-27 12:14:13.303545+00:00,2023-01-27 12:15:23.010430+00:00,69.72588,3140,True
iRacing,1674820916,longbeach,Dallara P217 LMP2,3,2023-01-27 12:10:33.077407+00:00,2023-01-27 12:11:46.108468+00:00,73.05528,3139,True
iRacing,1674820916,longbeach,Dallara P217 LMP2,4,2023-01-27 12:11:46.127494+00:00,2023-01-27 12:12:59.313821+00:00,73.21038,3139,True
iRacing,1671621365,brandshatch grandprix,Lamborghini Huracan GT3 EVO,16,2022-12-21 12:37:52.437734+00:00,2022-12-21 12:39:15.593785+00:00,83.18377,3889,True
iRacing,1671620612,brandshatch grandprix,Lamborghini Huracan GT3 EVO,2,2022-12-21 12:08:02.405073+00:00,2022-12-21 12:09:25.559519+00:00,83.1875,3888,True
iRacing,1671621365,brandshatch grandprix,Lamborghini Huracan GT3 EVO,17,2022-12-21 12:39:15.623679+00:00,2022-12-21 12:40:38.829785+00:00,83.2445,3888,True
iRacing,1673848156,magnycours gp,Dallara P217 LMP2,9,2023-01-16 01:02:24.558807+00:00,2023-01-16 01:03:54.550098+00:00,90.04937,4409,True
iRacing,1673848156,magnycours gp,Dallara P217 LMP2,7,2023-01-16 00:59:23.037100+00:00,2023-01-16 01:00:53.369797+00:00,90.36357,4409,True
iRacing,1673848156,magnycours gp,Dallara P217 LMP2,4,2023-01-16 00:54:03.337558+00:00,2023-01-16 00:55:33.682741+00:00,90.36903,4409,True
iRacing,1670316336,nurburgring nordschleife,Porsche 911 GT3.R,4,2022-12-06 04:23:12.129496+00:00,2022-12-06 04:30:02.293515+00:00,410.173126,20639,True
iRacing,1670316336,nurburgring nordschleife,Porsche 911 GT3.R,1,2022-12-06 03:59:34.558397+00:00,2022-12-06 04:06:29.896599+00:00,415.365631,20639,True
iRacing,1670316336,nurburgring nordschleife,Porsche 911 GT3.R,3,2022-12-06 04:13:58.345258+00:00,2022-12-06 04:21:18.129675+00:00,439.81076,20640,True
iRacing,1674067585,virginia 2022 north,Toyota GR86,11,2023-01-18 20:02:47.743370+00:00,2023-01-18 20:04:23.719281+00:00,96.0126343,3619,True
iRacing,1674067585,virginia 2022 north,Toyota GR86,14,2023-01-18 20:07:37.419683+00:00,2023-01-18 20:09:13.717128+00:00,96.3298,3618,True
iRacing,1674067585,virginia 2022 north,Toyota GR86,4,2023-01-18 19:51:23.306989+00:00,2023-01-18 19:52:59.692702+00:00,96.413765,3618,True
iRacing,1670208545,texas 2020 oval,Chevrolet National Impala,2,2022-12-04 21:53:00.935811+00:00,2022-12-04 21:53:31.727575+00:00,30.7896843,2350,True
iRacing,1670208545,texas 2020 oval,Chevrolet National Impala,1,2022-12-04 21:52:29.804793+00:00,2022-12-04 21:53:00.899086+00:00,31.1322842,2347,True
iRacing,1670208545,texas 2020 oval,Chevrolet National Impala,10,2022-12-04 22:05:49.065722+00:00,2022-12-04 22:06:20.223437+00:00,31.1912174,2349,True
iRacing,1673527542,spa low,Toyota GR86,8,2023-01-12 15:05:05.670760+00:00,2023-01-12 15:07:54.008185+00:00,168.352264,6929,True
iRacing,1673527542,spa low,Toyota GR86,7,2023-01-12 15:02:17.136259+00:00,2023-01-12 15:05:05.653115+00:00,168.550064,6929,True
iRacing,1673527542,spa low,Toyota GR86,6,2023-01-12 14:59:28.569499+00:00,2023-01-12 15:02:17.119226+00:00,168.567566,6929,True
iRacing,1674126338,lernerville,Dirt Big Block Modified,2,2023-01-19 05:07:56.248814+00:00,2023-01-19 05:08:11.799232+00:00,15.5924664,589,True
iRacing,1674126338,lernerville,Dirt Big Block Modified,1,2023-01-19 05:07:40.528754+00:00,2023-01-19 05:07:56.230246+00:00,15.7221336,589,True
iRacing,1674126912,lernerville,Dirt Big Block Modified,2,2023-01-19 05:15:30.422107+00:00,2023-01-19 05:15:46.141009+00:00,15.7423,589,True
iRacing,1670225973,lakeland,Legends Ford  34 Coupe - Rookie,6,2022-12-05 01:41:39.617221+00:00,2022-12-05 01:42:04.497552+00:00,24.8458672,979,True
