game,session,track,car,lap,start,end,time,length,valid
iRacing,1681021274,magnycours gp,Ferrari 488 GT3 Evo 2020,8,2023-04-09 02:36:58.667557+00:00,2023-04-09 02:39:58.239903+00:00,99.0674,4409,True
iRacing,1681069716,magnycours gp,Ferrari 488 GT3 Evo 2020,1,2023-04-09 15:48:38.468500+00:00,2023-04-09 15:52:05.117312+00:00,99.1987,4409,True
iRacing,1681069716,magnycours gp,Ferrari 488 GT3 Evo 2020,2,2023-04-09 15:52:05.153662+00:00,2023-04-09 15:53:44.294714+00:00,99.1987,4409,True
