segment,brake,steering_angle,throttle
0,0.0,2.093774187711497,100.0
1,0.0,-0.05373944070642935,100.0
2,0.0,0.5872290413891603,100.0
3,0.6578293546013103,0.9981394128409345,95.95093323440214
4,50.181301636726005,-0.64885737337653,9.667640453887547
5,74.22279845899698,-0.3873009078711399,0.0
6,57.933773658569216,5.083513916842154,0.0
7,19.019652466888157,51.32424375781901,9.923159364305643
8,0.025446689597005114,119.83235926144403,17.37214845097197
9,0.0,142.93348331036597,39.35822809166781
10,0.0,36.35685174703102,94.18961774646841
11,0.0,-3.423641927708631,100.0
12,0.0,-15.886301650057543,100.0
13,0.0,-13.571565835404352,100.0
14,40.1558148015455,-4.057446020198864,21.899906488784495
15,32.04901331747421,33.13552801534762,1.9035645335525522
16,0.0,56.84372302856711,61.81819095879439
17,1.1023868620146038,15.777098970552936,71.18773189216589
18,22.718603857991447,-30.966438027222686,0.0
19,0.1831384632436472,-103.1646398585045,0.0
20,0.0,-136.7077145739916,34.875161352909
21,0.0,-37.18955443224781,89.22765502519289
22,0.0,-6.265590850978425,100.0
23,0.0,11.711219673898198,100.0
24,0.0,17.373590702708707,100.0
25,0.0,15.829211257459999,100.0
26,0.0,8.106348950148696,100.0
27,0.0,3.412171582173862,100.0
28,0.0,-12.994993905162618,100.0
29,0.0,-27.00419942810582,94.15884146829444
30,0.0,-39.329035768207746,62.887409392151596
31,0.0,-13.736536782441267,95.69626779079536
32,0.0,15.470354074195205,99.94375292437822
33,0.0,26.85872329193465,78.56703294237741
34,0.0,16.021359575185425,100.0
35,0.0,8.360575661857906,92.18317301171739
36,39.157907362577475,2.9730484173202765,7.70580805498781
37,52.42686600615524,10.353156481771297,0.0
38,26.051340362226426,33.65438352461427,13.81203655865038
39,2.1759130387589294,60.599526314922,36.418396642262174
40,0.0,40.8567266690951,93.05747114678536
41,0.0,47.76734042623361,73.42502529278545
42,0.0,35.751321621776135,91.34571189100814
43,0.0,10.96082953738102,100.0
44,0.0,-9.352535264559252,100.0
45,7.773227473370596,-16.074913246180454,60.280296702768034
46,46.892179371513556,11.35276288351174,12.099407450084342
47,18.927699690445134,40.48258952714367,0.0
48,0.0,63.56350018685536,49.25373698879839
49,0.0,20.369329155937237,100.0
50,0.0,26.827423815570604,98.57320586303943
51,31.623406130996027,18.454733504571614,13.747031667761641
52,26.29998697475662,33.97361390151357,12.173247555546983
53,16.687431940318874,86.44601234034933,5.737658566076098
54,0.0,57.513155926231846,82.47265702010114
55,0.0,18.249062494662518,100.0
56,0.008109827732591557,-20.346797612094207,78.96599306089635
57,21.430039577925992,-29.826127681521033,0.20501750879598638
58,15.352428262895522,-62.843843969089626,10.172059749274338
59,0.5745376363916905,-105.65242951728109,29.935937132831725
60,0.0,-50.659899276206446,74.45558420065306
61,0.0,-15.391526576631737,100.0
62,0.0,-4.1392890484128975,100.0
63,0.0,-8.482488494859014,100.0
64,0.0,-3.0795137196985056,100.0
65,0.0,-4.075006868610712,100.0
66,0.0,-3.7568298171952725,100.0
67,0.0,-2.8419950844264865,100.0
68,0.0,-7.583852324021278,100.0
69,4.471189375913475,-3.962550027689722,88.11475329331549
70,66.08214311666977,-2.6140631152626366,2.18103742231306
71,64.87852436915298,6.2003090294401755,13.491427622872994
72,33.81901261002589,63.02596040350911,0.0
73,0.2861036051223542,41.852650507642764,23.596555295140732
74,-1.697055879294083e-10,-163.0614254580112,26.957385687346154
75,0.0,-82.25047012141685,68.73035585523128
76,0.0,-8.24199157129615,100.0
77,0.0,-1.0202037968957574,100.0
78,0.0,4.6456553162450875,100.0
79,0.05241433569016306,2.0114935247961943,99.38651500046429
80,50.43830501445073,5.081348072823522,8.798977911377488
81,13.307609866559858,42.778270782663824,4.614572405455939
82,0.0,67.45449489320588,40.74842800549159
83,0.0,44.76231418677836,70.2975596157579
84,0.0,15.794775518314992,98.81016815024192
85,0.0,22.239605182376824,88.85624830400556
86,0.0,34.37426884985453,45.89329998360985
87,0.0,29.873356965986424,58.004662239187574
88,0.0,40.83330789325846,43.62626879722164
89,0.0,38.666168532467566,79.58322372613327
90,0.0,24.356621718892963,100.0
91,0.0,11.42438259334492,100.0
92,0.0,5.975719337007356,100.0
93,0.0,1.9340016485427305,100.0
94,0.0,2.0813890185937503,100.0
95,0.0,0.15433968149805893,100.0
96,0.0,0.4700605697750488,100.0
97,0.0,0.861390380099334,100.0
98,0.0,-0.3252265544932804,100.0
99,0.0,1.254564310000232,100.0
