segment,brake,steering_angle,throttle
0,100.0,,0.0
1,100.0,,0.0
2,100.0,,0.0
3,0.0,-11.239574106127147,100.0
4,0.0,8.956315591884037,100.0
5,0.0,0.9181646046498383,84.2712376269122
6,11.766360671948636,-0.6229141969718365,27.954831698240888
7,35.47346365164452,40.78605173563557,2.18847488540945
8,0.0,92.07983287544974,41.34026262490545
9,0.0,70.73907771817488,48.472435916488905
10,0.0,36.51101273854836,86.07459040145984
11,0.0,-0.5265900185526087,100.0
12,0.0,-11.68450940703695,100.0
13,0.0,-16.272404061062254,99.98274674474858
14,44.352495286371116,-2.520485349317087,24.06321135161398
15,43.028259147488825,23.379535242349316,13.240759946265076
16,0.028137898838546428,51.06380136316365,36.832474041273635
17,1.6081130051876875,15.216831622631545,82.88183230001205
18,42.629300683974215,-21.40497128007504,0.9380815555533731
19,1.1050476165207557,-76.54529313078007,11.277419637960095
20,0.0,-89.19145324825126,31.707781011712747
21,0.0,-48.54029481474355,73.4091546793353
22,0.0,-2.0291695923203106,100.0
23,0.0,9.519693772372909,100.0
24,0.0,9.726519716445507,100.0
25,0.0,14.693675415526197,100.0
26,0.0,12.251526142392967,100.0
27,0.0,3.447740258164091,100.0
28,0.0,-12.334572772906148,99.70578774083482
29,0.0,-24.38865383093363,82.61988663642278
30,0.0,-33.82023117652068,66.23649574199786
31,0.0,-10.092657138917073,97.97610536232362
32,0.0,6.831804841404894,100.0
33,0.0,16.308505069116617,83.88494225845702
34,0.0,19.870040078919043,77.6223094605444
35,0.0,9.407103241645007,80.75147661333833
36,42.13480534245032,4.764070628332045,15.452745384465487
37,61.26536792948597,4.908759093606731,0.0
38,24.390520031093672,29.908586834340163,0.0
39,1.3900801133251204,47.896582386627735,36.108309410765756
40,0.0,37.119815492244335,99.75733673310592
41,0.0,42.8066563405943,94.83962898023738
42,0.0,30.78692542328188,99.56779208417687
43,0.0,13.479520297482136,100.0
44,0.0,-7.8840831426330835,100.0
45,6.251794141847239,-15.886998492448745,63.0409289223867
46,63.96700393647749,4.138528811192786,0.0
47,35.191222523080484,35.49662145772214,0.22772286730374178
48,0.0,54.18903142185345,38.26308623665025
49,0.0,19.320598560250847,99.90141967153991
50,0.0,22.73844730379516,100.0
51,27.50788360298767,17.412410135331704,40.461904315142384
52,42.200359458125,20.589546199571732,0.0
53,24.719935871179565,53.12511965681597,11.19914907993469
54,0.0,51.50124999796922,76.5320394884598
55,0.0,14.416351506164528,100.0
56,0.02650514624116614,-13.832241082361918,95.13954205542572
57,42.02443430451481,-18.5881280027815,15.86029064638839
58,16.17842960687135,-52.42406121313178,0.0
59,0.0,-85.3546774324577,49.45912309575758
60,0.0,-43.132566985097505,82.4300345748326
61,0.0,-9.893592240078116,92.64331988643139
62,0.0,-8.61798557542711,100.0
63,0.0,-7.283497538809558,100.0
64,0.0,-5.163607281054922,100.0
65,0.0,-3.341521131628017,100.0
66,0.0,-3.465943767432102,100.0
67,0.0,-3.9116463736293867,100.0
68,0.0,-5.78441197622687,100.0
69,12.85730062359102,-5.992822275931397,69.95557342156567
70,76.15156926714235,-2.427629098268281,0.0
71,60.999384215113466,3.337248935242843,12.284389859056102
72,24.527676031361118,54.768469468968036,0.0
73,0.15425022438089417,11.157420251362222,37.61263841050338
74,0.0,-116.26596059646711,21.831937223300464
75,0.0,-80.54522964818261,63.838697514687865
76,0.0,-14.46775043609999,99.99538951195761
77,0.0,-2.6765337375221048,100.0
78,0.0,2.8900535809796186,100.0
79,0.0,3.481010522090579,99.20120956183925
80,45.5534281307502,4.459700738606545,14.078966681718066
81,22.192827545157435,33.88349311953746,0.0
82,0.012044384762115645,58.34710268970936,37.56091733967871
83,0.0,51.5286810804685,38.43634062909125
84,0.0,11.198045716549704,98.2667101042521
85,0.0,20.017511555270847,100.0
86,0.0,29.631835195980113,98.65988463566673
87,0.0,39.38589918829258,54.56790066976824
88,0.0,48.23282454822349,35.872583677934884
89,0.0,36.29926516672803,83.83150564798078
90,0.0,25.424838050395888,100.0
91,0.0,15.401919540681476,100.0
92,0.0,9.754668124122905,100.0
93,0.0,-0.10778505939887835,100.0
94,0.0,-0.38203861594008787,100.0
95,0.0,-0.796216981196738,100.0
96,0.0,1.56119373150228,100.0
97,0.0,1.0100385983999378,100.0
98,0.0,-0.6749780639905543,100.0
99,0.0,0.6327685490391886,100.0
