segment,brake,steering_angle,throttle
0,0.0,1.231254053367755,100.0
1,0.0,0.8963786717648142,100.0
2,0.0,0.3344837570357118,100.0
3,0.08574432754041107,0.940480563651486,99.86119303569218
4,42.50303779740416,0.421434893108093,33.061907731826395
5,75.87438278080813,-0.5224841026362573,19.133446039590876
6,63.99391221675489,8.724180767862972,0.0
7,34.538440280126636,41.30709167440206,0.0
8,12.516495239594024,104.82983683840169,10.38210829764812
9,0.0,82.80580424515625,69.38272550846686
10,0.0,31.607302097068082,100.0
11,0.0,0.7698185650123591,100.0
12,0.0,-12.723360377932329,100.0
13,0.0,-20.854065817376384,100.0
14,30.71617128000408,-4.879122412539287,29.754024303901225
15,31.933166799506857,34.57645809870447,0.0
16,0.3936692550745405,57.42481633911122,55.84429345513918
17,14.02797982854118,23.37159723972921,38.43394155959154
18,24.885862991764043,-33.7764925466851,0.0
19,0.4998618086422518,-78.55463115393565,14.310532327703072
20,0.006103006233911528,-109.90261618647398,23.154644347825215
21,0.0,-34.534570231583096,88.50634083491241
22,0.0,-4.7842841300481975,100.0
23,0.0,7.6288825829337785,100.0
24,0.0,18.432992303411062,100.0
25,0.0,13.814388998238417,100.0
26,0.0,12.299306847654055,100.0
27,0.0,5.33189471642773,100.0
28,0.0,-18.12758887217694,100.0
29,0.0,-24.409247618196066,98.49173488481132
30,0.0,-36.05016464126162,76.37971365572668
31,0.0,-22.43906370793309,86.51769881454217
32,0.0,16.396102552055346,86.18731426637213
33,0.0,26.676677974456652,84.97094424193442
34,0.0,21.64354965759347,90.55687526719157
35,7.70452359021656,14.152393144935207,26.71398581612949
36,37.40527897732444,4.181118574915595,0.0
37,33.37475602378352,12.884088503575057,0.0
38,14.669667338571301,23.54965628394205,3.984561900474938
39,0.0,43.87355979104898,46.74885556851076
40,0.0,53.4306119403371,42.24620202531127
41,0.0,47.412910964315316,73.07775068798188
42,0.0,31.498351999247596,99.4972567329219
43,0.0,16.443128766822802,100.0
44,0.0,-9.43201648098171,100.0
45,20.374355171636395,-15.533114917723257,29.318974204380815
46,55.30991005447496,2.855719460300761,7.392025318840827
47,13.894572372744097,50.976643204097506,6.527616655487388
48,0.0,53.600971079033364,77.95898372917067
49,0.0,25.253886621793587,100.0
50,0.11575839899855087,24.905085976865497,93.34624914259476
51,41.172773557114496,14.429223458283436,3.5772188124717674
52,31.49659641954579,29.05435363891251,2.697218954006165
53,1.0117080683910114,103.46902540044657,22.43328200506298
54,0.0,66.38658656242845,71.67382343312735
55,0.0,15.322917182918777,100.0
56,8.269407283737863,-15.661041624125545,40.87673786635354
57,24.68295470059719,-26.41230255585267,9.378497444614636
58,0.9555265871386371,-72.84226751716382,3.9984999674853565
59,0.0,-88.20807288277982,49.10708863909089
60,0.0,-48.832287768657906,77.63758277855682
61,0.0,4.680895709665682,100.0
62,0.0,-11.477476110869109,100.0
63,0.0,-7.390805727808686,100.0
64,0.0,-4.973106444249533,100.0
65,0.0,-4.385491316358507,100.0
66,0.0,-4.321398097904241,100.0
67,0.0,-3.4080816070924103,100.0
68,0.0,-5.971688244172661,100.0
69,14.33103428623057,-3.9369060702028933,68.98487918001985
70,72.55970059698816,-2.7768452356149114,0.0
71,61.23516065851559,6.063435522490007,0.0
72,24.51727037213883,46.856215923242566,2.0709163600423404
73,0.040096366945180296,19.968579801353982,32.53139205835392
74,0.0,-111.09677988720405,27.385890636136008
75,0.0,-93.17544696202029,52.69725161609223
76,0.0,-10.93263761425252,99.71806563105093
77,0.0,-1.912835872942945,100.0
78,0.0,4.672829775714142,100.0
79,0.0,4.782465821092776,100.0
80,38.543924602731906,5.208108008848433,25.303442922212206
81,17.496724632091603,39.41968347448717,0.2795131979665594
82,0.0,67.78601366112854,44.38144478308573
83,0.0,53.35595748843785,54.84752492138743
84,0.0,22.90271377215842,78.68818200642284
85,0.0,18.412073356355506,100.0
86,0.0,33.90189211917019,90.13656393094816
87,0.0,41.57655022326382,56.05122208332305
88,0.0,46.82462822367464,63.584497198498426
89,0.0,42.540571897570764,91.2657274431589
90,0.0,27.01464349096821,99.94352568326636
91,0.0,15.756737929650615,100.0
92,0.0,8.17029648164652,100.0
93,0.0,1.1551092151807443,100.0
94,0.0,0.9077250696976048,100.0
95,0.0,0.767297804909512,100.0
96,0.0,1.0952999925909204,100.0
97,0.0,1.099626476625783,100.0
98,0.0,-0.19143919541600257,100.0
99,0.0,0.605725965578354,100.0
