segment,brake,steering_angle,throttle
0,0.0,1.1905529093796747,100.0
1,0.0,0.17061248761464226,100.0
2,0.0,1.097368209795564,100.0
3,0.0,0.6589608453241568,100.0
4,26.058117135596184,0.0763888912872003,48.71770927837381
5,75.59918356914831,0.2511481723711043,0.0
6,64.54790027391225,7.62931540449718,0.0
7,32.340811733959626,58.038833774940045,0.0
8,29.93275208769341,123.12537200863956,0.0
9,0.015164829809449354,68.73348926441001,53.07915155199031
10,0.0,26.99437347562999,100.0
11,0.0,-2.1864082889847474,100.0
12,0.0,-12.029200237628654,100.0
13,0.0,-17.511597914098594,100.0
14,21.16691717625115,-3.3289353131071477,38.51316067352572
15,26.486428147144533,33.35923353488843,0.0
16,3.8357505427585146,86.92526281137495,6.167882878704965
17,0.0,22.493469759509175,85.51209804857612
18,26.829545382244362,-34.84832774342714,8.275088509754813
19,8.242803538920224,-112.87248332670087,5.802853844886973
20,0.0,-170.02673288696275,38.00679583255017
21,0.0,-57.805636317122925,82.48656263378122
22,0.0,1.639071858772627,100.0
23,0.0,9.715735548168762,100.0
24,0.0,16.129625751564014,100.0
25,0.0,13.028943901845555,100.0
26,0.0,9.296876699473918,100.0
27,0.0,4.1207804758357724,100.0
28,0.0,-11.984911426682913,100.0
29,0.0,-27.588865659992376,97.6744989140699
30,0.0,-35.51813755250238,98.09843625371461
31,0.0,-22.906559351330763,100.0
32,0.0,21.44550157442516,99.6860903606221
33,0.0,26.33341979611613,99.23585557340544
34,0.0,13.69594090084711,99.82488805951346
35,0.10709035530470301,15.436103867442952,63.466598125276406
36,36.684705897240974,4.5623825918803425,0.9094555419455517
37,50.15080922969385,7.5951743935455855,16.341892316838162
38,32.04443488119563,30.65756313431931,0.0
39,4.061243523718307,65.8083002932027,28.767485388883323
40,0.0,33.52659714370312,97.24001863124698
41,0.0,43.84884996876895,99.08004822457032
42,0.0,31.9187845635525,99.42891263840718
43,0.0,10.981592108065033,100.0
44,0.0,-6.49007302318835,100.0
45,18.769858880951933,-15.750840615817726,40.39593951655648
46,52.07936419485884,11.474412376803615,0.0
47,17.81426672079543,47.717304981464174,15.557273547524193
48,0.0,52.37492805073558,71.35440804587235
49,0.0,20.785301161548446,100.0
50,0.0,23.634711901989643,94.73085386339311
51,31.47903214647996,17.466950654471958,5.705218982635486
52,33.77479409306798,33.432021952094296,0.0
53,4.432979807224909,106.65465808530635,14.860844508114763
54,0.0,52.86344208774955,86.00693372777774
55,0.0,19.10557899183869,100.0
56,0.0,-15.65038870943648,84.17152322178502
57,29.963321893737568,-26.71493788702878,1.1646487293479468
58,13.286188493188654,-72.34456017724612,1.498623980291088
59,0.0,-125.14043433727795,48.418765027290405
60,0.0,-114.40029544957625,52.763948267095905
61,0.0,-4.725214747181395,99.7256863172109
62,0.0,-5.610543566366582,100.0
63,0.0,-7.150445164263056,100.0
64,0.0,-4.333615569434787,100.0
65,0.0,-4.808310154266136,100.0
66,0.0,-4.392499325948036,100.0
67,0.0,-4.248214405765913,100.0
68,0.0,-7.579433165806648,100.0
69,2.5699488891236753,-6.069866114321712,91.9640879638439
70,59.39554378370743,-3.33666248155833,0.11274881920982552
71,61.82925240491564,6.041684199627771,0.0
72,35.76010021217674,49.23882642136225,0.0
73,5.415115763552635,69.16189340836694,19.19459223113351
74,0.1752276101199843,-182.38084295023944,30.13655952401959
75,0.0,-91.48131471714649,79.37814362089193
76,0.0,-16.162616457431106,100.0
77,0.0,4.831029222959077,100.0
78,0.0,1.489915300159454,100.0
79,0.0,3.5211038281192133,100.0
80,36.600052500576865,5.075182979482525,22.251242341905094
81,17.77908913283428,41.97205434686142,0.0
82,0.4739310477713892,75.34646196589658,17.343495756153363
83,0.0,45.676474867732914,81.89752419677558
84,0.0,11.351984508844136,99.9540629298695
85,0.0,18.472088715334536,100.0
86,0.0,40.40477781862368,61.94698196156255
87,0.0,47.06097072491786,31.650210812507225
88,0.0,45.30206716527793,60.60651618397735
89,0.0,31.598445743906904,82.28193833497546
90,0.0,23.711558736202264,99.60503383314014
91,0.0,15.588357232747043,100.0
92,0.0,8.590819557731088,100.0
93,0.0,1.3441649944941867,100.0
94,0.0,1.138260750520668,100.0
95,0.0,-0.7237788888683292,100.0
96,0.0,0.22621672614390226,100.0
97,0.0,1.3357756777877623,100.0
98,0.0,0.4460959391940249,100.0
99,0.0,0.7392438885166049,100.0
