segment,brake,steering_angle,throttle
0,0.0,-2.049500827817718,100.0
1,0.0,0.4331543274571906,100.0
2,0.0,1.7320616905822726,100.0
3,0.0690142672991013,1.2409287063418049,99.72730756659095
4,46.04633767985544,-0.09815488930374261,31.889341892069503
5,88.95811908365225,-0.41703822252741374,0.0
6,67.18604157369478,2.9660435445080564,0.0
7,20.239462694728353,50.406758011399816,7.352911810780489
8,0.0,97.91494014851976,33.720111659505065
9,0.0,115.22127860208926,40.29016815023168
10,0.0,27.651931259142078,97.04991432164907
11,0.0,6.463210896585856,100.0
12,0.0,-9.234606373115806,100.0
13,0.0,-23.66037258411858,98.9921559161389
14,20.00210408818809,-2.888769616112832,17.56165805760219
15,27.547084815210052,29.8045527260253,12.18717152503043
16,1.178611455164186,70.07071976619984,18.06493247448564
17,0.16848285584745618,14.014707270530106,78.73802751723233
18,29.822788279988583,-27.677149578409143,11.497379299728777
19,0.6790109056372002,-90.43331360279596,0.23674053546121784
20,0.0,-108.69404388311871,44.38762115299445
21,0.0,-45.63758338174311,85.74026585261409
22,0.0,-3.7874203958159383,100.0
23,0.0,8.875932878902079,100.0
24,0.0,16.997685361055332,100.0
25,0.0,21.971135377473693,100.0
26,0.0,6.524713952455906,100.0
27,0.0,2.4585015812154265,100.0
28,0.0,-12.567214475225722,100.0
29,0.0,-25.445750490188928,96.18996261473383
30,0.0,-38.99473229392949,40.045985640707656
31,0.0,-15.395301663430596,86.53403953929961
32,0.0,9.097337422536095,100.0
33,0.0,22.591334009336784,100.0
34,0.0,25.106399244134245,100.0
35,0.0,16.053455468577926,87.29813159683546
36,50.43488082420536,0.6209637467824626,4.654054416708894
37,61.03271440030659,2.634171127278899,13.709157713970308
38,26.64842315218646,39.82641811946678,0.717842105448247
39,-1.0845537133545643e-10,44.64218584616921,72.81679297752143
40,0.0,33.78053846735692,95.12829657347436
41,0.0,44.35532762264199,81.06886351750123
42,0.0,32.063038264201246,99.5256288795638
43,0.0,14.057131837966196,100.0
44,0.0,-4.76915060794011,93.5405046976251
45,0.7729086906868041,-27.692988534813775,4.820848271320542
46,54.41255709326417,4.893354176236789,0.0
47,15.269192198858537,39.9188037209251,12.846351939204212
48,0.0,61.781099686577114,48.715649131854505
49,0.0,17.667713925958616,99.64438118726936
50,0.018615046919313344,24.183635225758838,90.10993191707122
51,26.25178946977747,19.908582725163814,1.9884636354234566
52,24.543139911479535,33.10396759232285,0.0
53,26.291932162392623,65.06377897058104,9.694993935380733
54,0.0,57.60701406961407,84.3182543322745
55,0.0,12.894662459349172,100.0
56,1.8787293243426653,-15.952892670572917,76.77232021494532
57,24.515982168123482,-26.101722099481233,8.560491222502623
58,6.087390915987736,-68.4010699100057,7.337396177786748
59,0.0,-114.24069729655692,22.281420927449886
60,0.0,-71.74717808625022,70.63064322348652
61,0.0,-3.1243976704853393,100.0
62,0.0,-5.096955073117799,100.0
63,0.0,-8.79288755707471,100.0
64,0.0,-10.600424698102493,100.0
65,0.0,-6.244103133351199,100.0
66,0.0,3.946897019516831,100.0
67,0.0,0.7982190574079858,100.0
68,0.0,-8.203847768778056,80.03169097697392
69,5.9267915120505865,-9.07426709657902,1.998437742413261
70,77.1075903712587,-0.17062518198582302,0.0
71,36.480841037277536,3.126788150451563,0.0
72,16.56274424125026,62.362023171093526,0.0
73,0.5889625029736127,5.601370303794022,30.695966552357184
74,0.026531047319739036,-135.34345735744543,28.00698123627071
75,0.0,-48.095879265362285,74.18608501370962
76,0.0,-16.83147335179476,100.0
77,0.0,-1.2001118589441193,100.0
78,0.0,7.011157216247163,100.0
79,0.7120801971981422,2.8030145645011,95.83824036157024
80,55.934531072543244,3.4723010776803265,16.101319397250883
81,13.00789180091159,40.10754816981155,14.799331873570889
82,0.0,60.36102895122563,57.137688273001345
83,0.0,41.480001852315084,78.952664828627
84,0.0,19.551591663915538,99.8041181577059
85,0.0,21.35428546164163,100.0
86,0.0,26.24239771013693,85.73596309397362
87,0.0,38.698035750709906,15.972497674620058
88,0.0,49.01779014275611,18.830454300265323
89,0.0,28.907327986957625,87.68207240660605
90,0.0,19.317003916361344,100.0
91,0.0,14.70957801915525,100.0
92,0.0,11.150794701372618,100.0
93,0.0,3.9688998114335803,100.0
94,0.0,0.6735007010158739,100.0
95,0.0,-0.3000358003173787,100.0
96,0.0,-0.4301457133319273,100.0
97,0.0,-0.3399079235627538,100.0
98,0.0,-0.2582408186862713,100.0
99,0.0,0.553672803167295,100.0
