_time,Brake,CarCoordinates01,Clutch,CurrentLap,CurrentLapTime,Gear,LastLapTime,Position,Rpms,SpeedKmh,SteeringAngle,Throttle,TrackPositionPercent,new_lap_start,lap
2022-05-08T11:52:13.645Z,0.0,0.0020338406320661,,2.0,100216.0,5,,,8404.0,234.18,1.9198456779122357,100.0,0.0020338406320661,True,2
2022-05-08T11:52:13.811Z,0.0,0.0045901266857981,,,100382.0,5,,,8418.0,234.94,0.684474028646946,100.0,0.0045901266857981,False,2
2022-05-08T11:52:13.977Z,0.0,0.0068975957110524,,,100532.0,5,,,8428.0,235.61,0.7011308912187815,100.0,0.0068975957110524,False,2
2022-05-08T11:52:14.144Z,0.0,0.0094679296016693,,,100699.0,6,,,7240.0,235.83,0.5508976206183434,100.0,0.0094679296016693,False,2
2022-05-08T11:52:14.311Z,0.0,0.0123004177585244,,,100882.0,6,,,7251.0,236.78,0.9014628771692514,100.0,0.0123004177585244,False,2
2022-05-08T11:52:14.478Z,0.0,0.0148850148543715,,,101049.0,6,,,7313.0,237.61,1.3021275512874126,100.0,0.0148850148543715,False,2
2022-05-08T11:52:14.645Z,0.0,0.017479058355093,,,101216.0,6,,,,238.47,1.2520285658538342,100.0,0.017479058355093,False,2
2022-05-08T11:52:14.811Z,0.0,0.0200823470950126,,,101382.0,6,,,7337.0,239.32,0.9682190492749214,100.0,0.0200823470950126,False,2
2022-05-08T11:52:14.977Z,0.0,0.0224329847842454,,,101532.0,6,,,7385.0,240.03,-1.452489651739597,100.0,0.0224329847842454,False,2
2022-05-08T11:52:15.145Z,0.0,0.0250532068312168,,,1633.0,6,100066.0,,7387.0,240.84,0.9181843437254428,100.0,0.0250532068312168,False,2
2022-05-08T11:52:15.311Z,0.0,0.0276820249855518,,,1800.0,6,,,7415.0,241.63,3.622703425586224,100.0,0.0276820249855518,False,2
2022-05-08T11:52:15.478Z,0.0,0.0303192622959613,,,1966.0,6,,,7447.0,242.39,-2.9718005657196045,100.0,0.0303192622959613,False,2
2022-05-08T11:52:15.645Z,0.0,0.0329647213220596,,,2133.0,6,,,7461.0,243.16,1.7863338738679886,100.0,0.0329647213220596,False,2
2022-05-08T11:52:15.811Z,0.0,0.0356185436248779,,,2300.0,6,,,7495.0,243.91,2.0200438648462296,100.0,0.0356185436248779,False,2
2022-05-08T11:52:15.978Z,0.0,0.0382807403802871,,,2466.0,6,,,7489.0,244.68,-1.3189782798290253,100.0,0.0382807403802871,False,2
2022-05-08T11:52:16.144Z,0.0,0.0409504510462284,,,2633.0,6,,1.0,7560.0,245.34,2.8380945175886154,100.0,0.0409504510462284,False,2
2022-05-08T11:52:16.312Z,0.0,0.0436280444264411,,,2800.0,6,,,7542.0,246.05,2.3872658759355545,100.0,0.0436280444264411,False,2
2022-05-08T11:52:16.477Z,0.0,0.0460442975163459,,,2950.0,6,,,7581.0,246.67,-1.3356347642838955,100.0,0.0460442975163459,False,2
2022-05-08T11:52:16.644Z,8.65006372332573,0.0490055568516254,,,3133.0,6,,,7531.0,247.23,0.48414171859622,87.83735632896423,0.0490055568516254,False,2
2022-05-08T11:52:16.812Z,62.9929780960083,0.0516852587461471,,,3300.0,6,,,7389.0,243.04,2.4707439467310905,0.0,0.0516852587461471,False,2
2022-05-08T11:52:16.978Z,88.51425051689148,0.0542852543294429,,,3466.0,6,,,6939.0,233.42,-0.8515575416386127,0.0,0.0542852543294429,False,2
2022-05-08T11:52:17.144Z,87.65639066696167,0.0567702203989028,,,3633.0,6,,,6627.0,222.63,1.1685513593256474,0.0,0.0567702203989028,False,2
2022-05-08T11:52:17.312Z,84.26069021224976,0.0593749769032001,,,3816.0,5,,,6892.0,212.03,3.6894587874412537,0.0,0.0593749769032001,False,2
2022-05-08T11:52:17.478Z,82.31860995292664,0.0614058077335357,,,3966.0,5,,,6991.0,202.33,1.1351732462644577,0.0,0.0614058077335357,False,2
2022-05-08T11:52:17.645Z,73.88299703598022,0.0637706369161605,,,4150.0,5,,,6236.0,192.67,-0.9516912326216698,0.0,0.0637706369161605,False,2
